"","id","observed_on_string","observed_on","time_observed_at","time_zone","out_of_range","user_id","user_login","created_at","updated_at","quality_grade","license","url","image_url","tag_list","description","id_please","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","positional_accuracy","geoprivacy","coordinates_obscured","positioning_method","positioning_device","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","hometown","NLCD_layer","longitude","latitude"
"3618",2989833,"Sat Apr 16 2016 09:30:06 GMT-0700 (PDT)","2016-04-16","2016-04-17 04:30:06 +1200","Pacific Time (US & Canada)","false",76855,"bradrumble","2016-04-21 16:48:10 +1200","2017-04-13 07:11:33 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2989833","https://static.inaturalist.org/photos/3437918/medium.jpg?1461214095","","","false",1,0,"false",3,"Angeles National Forest, Valyermo, CA, US",15,"","false","","","Black-throated Gray Warbler","Setophaga nigrescens","Black-throated Gray Warbler","Aves",145254,"Animalia","Chordata","Aves","Passeriformes","Parulidae","la",42,-118.0578206595,34.2758417016
"3648",2990163,"Sat Apr 16 2016 08:49:49 GMT-0700 (PDT)","2016-04-16","2016-04-17 03:49:49 +1200","Pacific Time (US & Canada)","false",140864,"huskynaturalist","2016-04-21 17:25:13 +1200","2017-04-13 07:12:09 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2990163","https://static.inaturalist.org/photos/3438271/medium.jpg?1461216315","","","false",1,0,"false",3,"1144 Buelah Ave, Los Angeles, CA, US",22,"","false","","","Black-headed Grosbeak","Pheucticus melanocephalus","Black-headed Grosbeak","Aves",10274,"Animalia","Chordata","Aves","Passeriformes","Cardinalidae","la",23,-118.1808122395,34.0506838142
"3662",2990305,"Wed Apr 20 2016 18:51:03 GMT-0700 (PDT)","2016-04-20","2016-04-21 13:51:03 +1200","Pacific Time (US & Canada)","false",15419,"mordenana","2016-04-21 17:48:16 +1200","2018-01-14 09:12:28 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990305","https://static.inaturalist.org/photos/3439352/medium.JPG?1461228843","","","false",1,0,"false",3,"Griffith Park, Los Angeles, CA, US",5,"","false","","","Common Raven","Corvus corax","Common Raven","Aves",8010,"Animalia","Chordata","Aves","Passeriformes","Corvidae","la",43,-118.307358781,34.1133032414
"3664",2990327,"Tue Apr 19 2016 08:24:59 GMT-0700 (PDT)","2016-04-19","2016-04-20 03:24:59 +1200","Pacific Time (US & Canada)","false",220894,"woodman","2016-04-21 17:52:21 +1200","2018-01-14 09:12:29 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990327","https://static.inaturalist.org/photos/3438536/medium.jpg?1461217955","","","true",3,0,"false",3,"3521 Landa St, Los Angeles, CA, US",5,"","false","","","Great Blue Heron","Ardea herodias","Great Blue Heron","Aves",4956,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","la",21,-118.2727654093,34.0954297129
"3671",2990357,"Tue Apr 19 2016 19:29:24 GMT-0700 (PDT)","2016-04-19","2016-04-20 14:29:24 +1200","Pacific Time (US & Canada)","",15764,"keymio","2016-04-21 18:00:10 +1200","2018-01-14 09:12:30 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990357","https://static.inaturalist.org/photos/3438578/medium.jpg?1461218446","","","false",3,0,"false",3,"Griffith Park, Los Angeles County, US-CA, US",5,"","false","","","castor oil plant","Ricinus communis","castor bean","Plantae",56739,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","la",43,-118.2967524045,34.1263585585
"3672",2990364,"Wed Apr 20 2016 19:00:56 GMT-0700 (PDT)","2016-04-20","2016-04-21 14:00:56 +1200","Pacific Time (US & Canada)","false",15419,"mordenana","2016-04-21 18:01:55 +1200","2018-01-14 09:12:31 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990364","https://static.inaturalist.org/photos/3439355/medium.JPG?1461228985","","","true",2,0,"false",3,"Griffith Park, Los Angeles, CA, US",5,"","false","","","Dark-eyed Junco","Junco hyemalis","Dark-eyed Junco","Aves",10094,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","la",43,-118.3071646561,34.112699409
"3673",2990365,"Wed Apr 20 2016 19:01:28 GMT-0700 (PDT)","2016-04-20","2016-04-21 14:01:28 +1200","Pacific Time (US & Canada)","",15419,"mordenana","2016-04-21 18:01:57 +1200","2018-01-14 09:12:31 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990365","https://static.inaturalist.org/photos/3438586/medium.jpg?1461218540","","","false",2,0,"false",3,"Griffith Park, Los Angeles, CA, US",5,"","false","","","Western Sycamore","Platanus racemosa","western sycamore","Plantae",58231,"Plantae","Magnoliophyta","Magnoliopsida","Proteales","Platanaceae","la",43,-118.3071628121,34.1127399775
"3675",2990394,"Wed Apr 20 2016 19:08:50 GMT-0700 (PDT)","2016-04-20","2016-04-21 14:08:50 +1200","Pacific Time (US & Canada)","false",15419,"mordenana","2016-04-21 18:04:50 +1200","2018-01-14 09:12:31 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990394","https://static.inaturalist.org/photos/3439344/medium.JPG?1461228361","","","true",2,0,"false",3,"Griffith Park, Los Angeles, CA, US",5,"","false","","","Dark-eyed Junco","Junco hyemalis","Dark-eyed Junco","Aves",10094,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","la",43,-118.3074832522,34.1122024879
"3676",2990409,"Wed Apr 20 2016 09:53:01 GMT-0700 (PDT)","2016-04-20","2016-04-21 04:53:01 +1200","Pacific Time (US & Canada)","",97821,"lisagee","2016-04-21 18:08:14 +1200","2018-01-14 09:12:32 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990409","https://static.inaturalist.org/photos/3438649/medium.jpg?1461218907","","","false",2,0,"false",3,"Los Angeles County, US-CA, US",42,"","true","","","Coulter's matilija poppy","Romneya coulteri","Coulter's matilija poppy","Plantae",61946,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","la",22,-118.0344375254,34.0939138658
"3677",2990419,"Mon Apr 18 2016 11:47:37 GMT-0700 (PDT)","2016-04-18","2016-04-19 06:47:37 +1200","Pacific Time (US & Canada)","",97821,"lisagee","2016-04-21 18:10:17 +1200","2018-01-14 09:12:32 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990419","https://static.inaturalist.org/photos/3438665/medium.jpg?1461219035","","","false",1,0,"false",3,"3700–3790 Legion Ln, Los Angeles, CA, US",132,"","false","","","sacred datura","Datura wrightii","sacred datura","Plantae",58331,"Plantae","Magnoliophyta","Magnoliopsida","Solanales","Solanaceae","la",23,-118.2671105592,34.1167798659
"3678",2990469,"Tue Apr 19 2016 19:06:14 GMT-0700 (PDT)","2016-04-19","2016-04-20 14:06:14 +1200","Pacific Time (US & Canada)","",15764,"keymio","2016-04-21 18:13:51 +1200","2018-01-14 09:12:34 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990469","https://static.inaturalist.org/photos/3438693/medium.jpg?1461219261","","","true",3,0,"false",3,"Griffith Park, Los Angeles County, US-CA, US",5,"","false","","","tree tobacco","Nicotiana glauca","tree tobacco","Plantae",58334,"Plantae","Magnoliophyta","Magnoliopsida","Solanales","Solanaceae","la",52,-118.2966679149,34.1238705162
"3679",2990470,"Wed Apr 20 2016 19:34:10 GMT-0700 (PDT)","2016-04-20","2016-04-21 14:34:10 +1200","Pacific Time (US & Canada)","",15419,"mordenana","2016-04-21 18:14:08 +1200","2018-01-14 09:12:34 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990470","https://static.inaturalist.org/photos/3438695/medium.jpg?1461219280","","","false",2,0,"false",3,"Griffith Park, Los Angeles, CA, US",10,"","false","","","Coast Live Oak","Quercus agrifolia","coast live oak","Plantae",47850,"Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","la",43,-118.3071820905,34.1119162459
"3680",2990473,"Tue Apr 19 2016 19:07:31 GMT-0700 (PDT)","2016-04-19","2016-04-20 14:07:31 +1200","Pacific Time (US & Canada)","",15764,"keymio","2016-04-21 18:15:03 +1200","2018-01-14 09:12:34 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990473","https://static.inaturalist.org/photos/3438710/medium.jpg?1461219454","","","true",2,0,"false",3,"Griffith Park, Los Angeles County, US-CA, US",5,"","false","","","Diabolical Ironclad Beetle","Phloeodes diabolicus","Diabolical Ironclad Beetle","Insecta",47590,"Animalia","Arthropoda","Insecta","Coleoptera","Zopheridae","la",21,-118.2965877001,34.1240806924
"3681",2990477,"Wed Apr 20 2016 22:33:26 GMT-0700 (PDT)","2016-04-20","2016-04-21 17:33:26 +1200","Pacific Time (US & Canada)","",15419,"mordenana","2016-04-21 18:15:51 +1200","2018-01-14 09:12:35 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990477","https://static.inaturalist.org/photos/3438708/medium.jpg?1461219373","","","true",1,0,"false",3,"3729 Los Feliz Blvd, Los Angeles, CA, US",5,"","false","","","Common Oleander","Nerium oleander","common oleander","Plantae",47563,"Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Apocynaceae","la",23,-118.2746536006,34.1153996811
"3683",2990503,"Tue Apr 19 2016 19:12:39 GMT-0700 (PDT)","2016-04-19","2016-04-20 14:12:39 +1200","Pacific Time (US & Canada)","",15764,"keymio","2016-04-21 18:19:22 +1200","2018-01-14 09:12:38 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990503","https://static.inaturalist.org/photos/3438755/medium.jpg?1461219587","","","true",1,0,"false",3,"Griffith Park, Los Angeles, CA, US",5,"","false","","","Diabolical Ironclad Beetle","Phloeodes diabolicus","Diabolical Ironclad Beetle","Insecta",47590,"Animalia","Arthropoda","Insecta","Coleoptera","Zopheridae","la",52,-118.2965136879,34.1240659403
"3684",2990519,"Wed Apr 20 2016 19:47:08 GMT-0700 (PDT)","2016-04-20","2016-04-21 14:47:08 +1200","Pacific Time (US & Canada)","false",15419,"mordenana","2016-04-21 18:19:57 +1200","2018-01-14 09:12:38 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990519","https://static.inaturalist.org/photos/3438765/medium.jpg?1461219603","","P-22 makes an appearance to give Angelenos one final push just hours before the City Nature Challenge comes to an end.","false",3,0,"false",3,"Los Angeles County, US-CA, US",357,"obscured","true","","","Mountain Lion","Puma concolor","Mountain Lion","Mammalia",42007,"Animalia","Chordata","Mammalia","Carnivora","Felidae","la",23,-118.3150685521,34.082690011
"3685",2990524,"Tue Apr 19 2016 05:27:16 GMT-0700 (PDT)","2016-04-19","2016-04-20 00:27:16 +1200","Pacific Time (US & Canada)","false",15419,"mordenana","2016-04-21 18:20:13 +1200","2018-01-14 09:12:38 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990524","https://static.inaturalist.org/photos/3438772/medium.jpg?1461219619","","","false",1,0,"false",3,"Los Angeles County, US-CA, US",957,"obscured","true","","","Striped Skunk","Mephitis mephitis","Striped Skunk","Mammalia",41880,"Animalia","Chordata","Mammalia","Carnivora","Mephitidae","la",23,-118.4183856441,34.0256579302
"3687",2990531,"Tue Apr 19 2016 19:26:15 GMT-0700 (PDT)","2016-04-19","2016-04-20 14:26:15 +1200","Pacific Time (US & Canada)","",15764,"keymio","2016-04-21 18:22:40 +1200","2018-01-14 09:12:39 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2990531","https://static.inaturalist.org/photos/3438798/medium.jpg?1461219776","","","true",2,0,"false",3,"Griffith Park, Los Angeles, CA, US",5,"","false","","","Blue Elderberry","Sambucus nigra caerulea","blue elderberry","Plantae",61166,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Adoxaceae","la",43,-118.2966351417,34.1255910276
"3731",2991748,"2016-04-21 6:56:19 AM PDT","2016-04-21","2016-04-22 01:56:19 +1200","Pacific Time (US & Canada)","",158522,"entomologicalem","2016-04-22 01:56:52 +1200","2017-04-13 07:13:42 +1200","research","","http://www.inaturalist.org/observations/2991748","https://static.inaturalist.org/photos/3440576/medium.jpeg?1461247022","","","false",2,0,"false",2,"103 Cherry Ave Long Beach, CA 90802",8,"","false","","","Garden Snail","Cornu aspersum","Garden Snail","Mollusca",480298,"Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","la",24,-118.1683173269,33.7658623322
"3732",2991785,"Wed Apr 20 2016 07:24:24 GMT-0700 (PDT)","2016-04-20","2016-04-21 02:24:24 +1200","Pacific Time (US & Canada)","false",142166,"misschiffonade","2016-04-22 02:04:13 +1200","2018-01-28 08:10:56 +1300","research","","http://www.inaturalist.org/observations/2991785","https://static.inaturalist.org/photos/3440628/medium.jpg?1461247461","","","false",1,0,"false",3,"Los Angeles County, US-CA, US",54,"obscured","true","","","Common Raven","Corvus corax","Common Raven","Aves",8010,"Animalia","Chordata","Aves","Passeriformes","Corvidae","la",23,-118.263736202,34.0918127045
"3733",2991804,"Wed Apr 20 2016 23:18:42 GMT-0700 (PDT)","2016-04-20","2016-04-21 18:18:42 +1200","Pacific Time (US & Canada)","",142166,"misschiffonade","2016-04-22 02:06:56 +1200","2018-01-14 09:13:14 +1300","research","","http://www.inaturalist.org/observations/2991804","https://static.inaturalist.org/photos/3440645/medium.jpg?1461247628","","","false",1,0,"false",3,"Los Angeles County, US-CA, US",50,"obscured","true","","","Pterotus obscuripennis","Pterotus obscuripennis","","Insecta",320491,"Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae","la",24,-118.392824712,34.1677247784
"3735",2991855,"2016-04-21 7:12:23 AM PDT","2016-04-21","2016-04-22 02:12:23 +1200","Pacific Time (US & Canada)","",34687,"quantron","2016-04-22 02:15:00 +1200","2018-01-14 09:13:15 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2991855","https://static.inaturalist.org/photos/3440703/medium.jpeg?1461248117","","Theodore Payne ","false",1,0,"false",2,"Los Angeles County, US-CA, US",918,"obscured","true","gps","gps","California Buckwheat","Eriogonum fasciculatum","California buckwheat","Plantae",54999,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","la",23,-118.3105097501,33.9487190462
"3770",2992126,"Thu Apr 21 2016 07:45:18 GMT-0700 (PDT)","2016-04-21","2016-04-22 02:45:18 +1200","Pacific Time (US & Canada)","true",142166,"misschiffonade","2016-04-22 02:46:56 +1200","2018-01-14 09:13:23 +1300","research","","http://www.inaturalist.org/observations/2992126","https://static.inaturalist.org/photos/3441054/medium.jpg?1461250048","","","false",1,0,"false",3,"Los Angeles County, US-CA, US",10,"obscured","true","","","Fox Squirrel","Sciurus niger","Fox Squirrel","Mammalia",46020,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","la",24,-118.2776466178,34.0504647543
"3773",2992218,"Thu Apr 21 2016 07:50:21 GMT-0700 (PDT)","2016-04-21","2016-04-22 02:50:21 +1200","Pacific Time (US & Canada)","",216361,"jmorton","2016-04-22 02:50:46 +1200","2018-01-14 09:13:25 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2992218","https://static.inaturalist.org/photos/3441136/medium.jpg?1461250307","","","false",1,0,"false",3,"539 Shepard St, Los Angeles, CA, US",5,"","false","","","Sweet Fennel","Foeniculum vulgare","sweet fennel","Plantae",53052,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","la",23,-118.2892476675,33.7069478631
"3779",2992348,"Thu Apr 21 2016 07:47:47 GMT-0700 (PDT)","2016-04-21","2016-04-22 02:47:47 +1200","Pacific Time (US & Canada)","",142166,"misschiffonade","2016-04-22 02:59:27 +1200","2018-01-14 09:13:27 +1300","research","","http://www.inaturalist.org/observations/2992348","https://static.inaturalist.org/photos/3441247/medium.jpg?1461250810","","","false",2,0,"false",3,"Los Angeles County, US-CA, US",5,"obscured","true","","","Convergent Lady Beetle","Hippodamia convergens","Convergent Lady Beetle","Insecta",48987,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","la",71,-118.2177524082,34.1895188396
"3791",2992456,"Thu Apr 21 2016 08:08:55 GMT-0700 (PDT)","2016-04-21","2016-04-22 03:08:55 +1200","Pacific Time (US & Canada)","",216361,"jmorton","2016-04-22 03:09:18 +1200","2018-01-14 09:13:29 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2992456","https://static.inaturalist.org/photos/3441381/medium.jpg?1461251409","","","false",1,0,"false",3,"4121 S Carolina St, Los Angeles, CA, US",5,"","false","","","White Sage","Salvia apiana","white sage","Plantae",64134,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","la",23,-118.2907313482,33.7065099087
"3796",2992575,"Thu Apr 21 2016 08:21:24 GMT-0700 (PDT)","2016-04-21","2016-04-22 03:21:24 +1200","Pacific Time (US & Canada)","",73556,"catherineh","2016-04-22 03:21:41 +1200","2018-01-14 09:13:34 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2992575","https://static.inaturalist.org/photos/3441523/medium.jpg?1461252118","","","true",2,0,"false",3,"11347 Nebraska Ave, Los Angeles, CA, US",5,"","false","","","House Sparrow","Passer domesticus","House Sparrow","Aves",13858,"Animalia","Chordata","Aves","Passeriformes","Passeridae","la",24,-118.4477703274,34.0430048481
"3797",2992635,"Thu Apr 21 2016 08:28:38 GMT-0700 (PDT)","2016-04-21","2016-04-22 03:28:38 +1200","Pacific Time (US & Canada)","",73556,"catherineh","2016-04-22 03:28:53 +1200","2018-01-14 09:13:35 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2992635","https://static.inaturalist.org/photos/3441630/medium.jpg?1461252545","","","false",2,0,"false",3,"11625 Nebraska Ave, Los Angeles, CA, US",5,"","false","","","Santa Barbara daisy","Erigeron karvinskianus","Santa Barbara daisy","Plantae",76923,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","la",24,-118.4514454567,34.0407111403
"3799",2992698,"Thu Apr 21 2016 08:31:33 GMT-0700 (PDT)","2016-04-21","2016-04-22 03:31:33 +1200","Pacific Time (US & Canada)","",73556,"catherineh","2016-04-22 03:31:55 +1200","2018-01-14 09:13:36 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2992698","https://static.inaturalist.org/photos/3441708/medium.jpg?1461252736","","","false",1,0,"false",3,"1754 S Barrington Ave, Los Angeles, CA, US",5,"","false","","","red-seeded dandelion","Taraxacum erythrospermum","red-seeded dandelion","Plantae",79317,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","la",24,-118.4525630997,34.0400774684
"3800",2992717,"Thu Apr 21 2016 08:33:19 GMT-0700 (PDT)","2016-04-21","2016-04-22 03:33:19 +1200","Pacific Time (US & Canada)","false",220374,"clogas","2016-04-22 03:33:34 +1200","2017-04-13 07:14:55 +1200","research","CC-BY-NC","http://www.inaturalist.org/observations/2992717","https://static.inaturalist.org/photos/3441719/medium.jpg?1461252819","","","true",2,0,"false",3,"Laurel Elementary School, Whittier, CA, US",65,"","false","","","Western Fence Lizard","Sceloporus occidentalis","Western Fence Lizard","Reptilia",36204,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","la",23,-118.0350020337,33.9556140921
"3805",2992741,"Thu Apr 21 2016 08:36:13 GMT-0700 (PDT)","2016-04-21","2016-04-22 03:36:13 +1200","Pacific Time (US & Canada)","",73556,"catherineh","2016-04-22 03:36:32 +1200","2018-01-14 09:13:39 +1300","research","CC-BY-NC","http://www.inaturalist.org/observations/2992741","https://static.inaturalist.org/photos/3441751/medium.jpg?1461253035","","","false",2,0,"false",3,"1834 Stoner Ave, Los Angeles, CA, US",5,"","false","","","Peruvian peppertree","Schinus molle","Peruvian peppertree","Plantae",57354,"Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","la",22,-118.4531579633,34.0385938716
